Viability,Smiles
103.03,COC(c1cccc(NC(N(CC2)Cc(cc3OC)c2cc3OC)=O)c1)=O
108.25,COc(cccc1)c1C(N(CC1)CCN1c1ncnc(-n2nccc2)c1)=O
116.33,CCc(cc1)ccc1NC(N(CC1)CCN1c1nc(N2CCCCC2)nc(C)c1)=O
116.9,CCSc1n[nH]c(N(C=Cc(nc2C=CN3c4c(C)ccc(C)c4)c4cc2C3=O)C4=O)n1
106.47,O=C(CC1c(cccc2)c2F)Nc2c1cnn2-c1ccccc1
80.61,C(COCC1)N1c(cc1)ccc1-c(cn1)cn2c1nnc2
108.94,CC(C)Cn(c(C)c1C)c2c1c1nc(-c3ncccc3)nn1cn2
97.99,Cc(cc(cc1)C(N)=O)c1N(C)S(c(cc1)ccc1OC)(=O)=O
70.78,CC(C)(C(N1CC(N2Cc(cc(cc3)Cl)c3OCC2)=O)=O)NC1=O
93.33,CC(C)Oc1c(C(c(c(C)n[nH]2)c2N2)SCC2=O)cccc1
102.58,Cc1nc(-n2cncc2)cc(N(CC2)CCN2C(Nc(cc2)ccc2OC)=O)n1
108.69,CNc1nc(Nc(cc2)ccc2C(N)=O)nc2ccccc12
111.71,CN(CC(NC(CCC1)c2c1cccc2)=O)S(C)(=O)=O
111.88,O=C1N(Cc2ccccc2)C=Cc(n2nc3)c1cnc2c3-c(cc1)ccc1Cl
112.24,Cc(cc1)nnc1NCCNS(c(cc(cc1)Cl)c1Cl)(=O)=O
107.58,CCc1nc(N(CC2)CCN2c2ncccc2)c(cc(C)s2)c2n1
92.36,Cc1noc(C)c1C(CCC1)N1S(c1c(C)cc(C)c(C)c1)(=O)=O
107.24,CCc1cccc(NC(N(CC2)CCN2c2nc(C)nc(-n3nccc3)c2)=O)c1
97.63,CCN(CC1)CCN1c(nc1)nc(C)c1C(N=C(N1)N2CCN(Cc3ccccc3)CC2)=CC1=O
109.69,CNc1nc(Nc(cccc2)c2OC)nc2ccccc12
96.48,CCNc1cc(N(CC2)CCN2C(Nc(cc2)ccc2OCC)=O)nc(C)n1
101.49,Cc(nc(N1CCCCC1)nc1)c1C(N=C(N1)N(CC2)Cc3c2cccc3)=CC1=O
110.9,Cc(cc1)ccc1Nc1nc(cccc2)c2n1CC(O)=O
103.17,Cc(c(C(C1)c(cc(cc2)OC)c2OC)c2NC1=O)nn2-c1nc(C)cc(C)n1
113.67,COc1ccc(CN(C=Cc(c2c3)nc(C=CN4Cc(cc5)ccc5OC)c3C4=O)C2=O)cc1
107.57,Clc(cccc1)c1-c(s1)nn2c1nnc2CN1CCCCC1
117.42,Cc1c(C(c2ccc(C)cc2)=O)oc(cc2)c1cc2N
114.19,Cc(c(C(C1)c2cc(OCC=C)ccc2)c2NC1=O)nn2-c(cc1)nn2c1nnc2
102.58,Cc(c(C(C1)c2c(C)cccc2)c2NC1=O)nn2-c1ccccc1
96.18,COc1cccc(Nc(nccc2)c2C(O)=O)c1
99.38,O=C(c(cc1)ccc1-c1ccccc1)N(CC1)CCN1c1ncnc(-n2nccc2)c1
100.1,CCN(CC)Cc1nnc2sc(-c(cc3)cc(OC)c3OC)nn12
100.21,O=C1N(CC2OCCC2)C=Cc(n2nc3)c1nnc2c3-c(cc1)ccc1F
112.31,CC(C)(C)OC(N1CCN(CC(OC)=O)CC1)=O
103.45,CCCC(N=C1N2C=CC=C1O)=CC2=O
98.38,Cc1ccc(C(CCCCC2)N2C(Nc(c(OC)c2)cc(Cl)c2OC)=O)s1
90.98,Cc1nc(N2CCCC2)cc(N(CC2)CCN2S(c(cc2)cc(F)c2F)(=O)=O)n1
107.13,OCCN(C=Cc1nc2ncnn2c(-c(cc2)ccc2F)c11)C1=O
113.31,CC(CC1(C)C)c(cc(cc2)O)c2N1C(c1cccs1)=O
104.77,Cc(c(C(C1)c(cc(cc2)OC)c2OC)c2NC1=O)nn2-c(cc1)nnc1N1CCCC1
101.27,CN(C(C(C(F)(F)F)(Nc(nc1)ncc1Br)N1)=O)C1=O
118.03,CN(CC1)CCN1c1ccc(CNC(c2ccc(CN3CCCC3)cc2)=O)cc1
118.72,O=C(c1c(N2)nc(SCc(cccc3)c3F)s1)NC2=O
119.71,Cc1nn2c(NC)cc(C)nc2c1-c(cc1)ccc1Cl
90.02,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(c(ccc(F)c2)c2F)=O)n1
96.37,Nc1ncnc2nc(-c3ccncc3)nn12
97.48,OCCCNc1nc(N(CC2)CCN2c(cccc2)c2F)nc2ccccc12
103.76,CCOc(cccc1)c1NC(CN1N=C(C)C=CC1=O)=O
98.64,Cc1c(C)n(CCCO)c2c1c1nc(-c3cc4ccccc4cc3O)nn1cn2
96.65,Cc1cccc(NC(N(CC2)CCN2c2nc(N3CCCC3)nc(C)c2)=O)c1
95.07,CS(c(cc1)ccc1-c1cc(C(NCC2CCOCC2)=O)ccc1)(=O)=O
95.87,C(c1nnc2sc(-c3cccs3)nn12)N1CCCCC1
80.04,Cc(cc1)ccc1Nc1cc(N(CC2)CCN2C(Nc(ccc(F)c2)c2F)=O)nc(C)n1
73.22,Cc1nc(N2CCN(C)CC2)cc(N(CC2)CCN2S(c(cc(cc2)F)c2F)(=O)=O)n1
93.39,CC(C)c1n[nH]c(-c(s2)nn3c2nnc3-c2ccncc2)c1
100.49,O=C(CCCN(C=Nc1c2cccc1)C2=O)N(CC1)CCN1c(cc1)ccc1F
103.17,COc(cccc1)c1-c(s1)nn2c1nnc2CN1CCCCCC1
96.03,Cc(n1nc(-c2cnccc2)nc1nc1)c1-c1ccnc(N2CCCC2)n1
95.42,CCCN(C=N1)c(ccc(C(NC2CC2)=O)c2)c2S1(=O)=O
103.44,CCOc(cc1)ccc1NC(c1coc(C)n1)=O
91.13,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(Cc2noc3c2cccc3)=O)n1
102.83,CC(Nc(sc1c2CCCC1)c2-c1nnn[nH]1)=O
106.03,CCNc1cc(N(CC2)CCN2C(c2c(C)ccc(C)c2)=O)nc(C)n1
97.99,NC(C(CC1)CCN1C(c1noc(-c(ccc(Cl)c2)c2Cl)c1)=O)=O
106.4,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(Nc2cccc(F)c2C)=O)ncn1
123.85,Cc1noc(C)c1C(CCC1)N1C(Nc(cc1)ccc1Cl)=O
97.21,COc(cccc1)c1-c1cc(C(N(CCC2)C2c2ccco2)=O)no1
100.66,CC(C)c1cc(C(CCC2)N2C(Nc2cc(F)c(C)cc2)=O)no1
87.01,Oc1cccc(-c2cc(C(N(CC3)CCN3c3ccccc3)=O)no2)c1
95.64,CC(C)c1noc(C(CCC2)N2C(Nc2ccccc2)=O)c1
93.58,CC(C)CC(C(O)=O)NC(N(C1)c(cccc2)c2NC1=O)=O
100.93,CC(C)(C)c(cc1)ccc1C(NCc(cc1)ccc1N1CCN(C)CC1)=O
96.39,CCOC(N(CC1)CCN1c1nc2ccccc2c(NCCCO)n1)=O
93.87,COCCNC(c(cc1)ccc1N(CCCC1)S1(=O)=O)=O
103.0,CS(N(CC1)c(cccc2)c2OC1C(NCC=C)=O)(=O)=O
86.11,O=C(c1noc(C2CC2)c1)N1CCN(Cc2ccccc2)CC1
119.89,CC(N(CC1)c(cc2)c1cc2NC(Oc1ccccc1)=O)=O
106.12,NC(c(cc1)ccc1Nc1ccnc2ccccc12)=O
103.5,Cc1cccc(C(CCCCC2)N2C(Nc(cc2)cc3c2OCCO3)=O)c1
88.29,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(Nc2ccccc2)=O)n1
102.61,CCN(C=Cc(n1nc2COC)c3cnc1c2-c1ccccc1)C3=O
95.09,CCc1noc(C(CCC2)N2C(Nc(cc2)ccc2OCC)=O)c1
88.23,CC(N(CC1)CCC11NCCc2c1[nH]cn2)=O
106.9,Cc(nc(N1CCOCC1)nc1)c1C(N=C(Nc(cccc1)c1Cl)N1)=CC1=O
111.27,Cc(c(C(C1)c(cc2)ccc2SC)c2NC1=O)nn2-c1nc(C)cc(C)n1
107.71,Cc1nc(N(CC2)CCN2C(Nc(cc(cc2)Cl)c2OC)=O)nc(N2CCCCC2)c1
93.3,O=C(Nc(cc1)cc(Cl)c1F)N(CCCCC1)C1c1cccs1
97.32,CCC(C)C(C(O)=O)NC(N(CC(C1)CN23)CC1C3=CC=CC2=O)=O
102.67,Cc(cc1C)cc(C)c1S(Nc(cc1)ccc1OC1CCN(C)CC1)(=O)=O
120.65,O=C(c1ccc(C(F)(F)F)cc1)N(CC1)CCN1c(cc1)nnc1-n1nccc1
115.89,Cc(c(C(C1)c(cc2)ccc2OC)c2NC1=O)nn2-c(cc1)nn2c1nnc2C
109.36,CCc1nn2c(C=CN(C3CCCCC3)C3=O)c3nnc2c1-c(cc1)ccc1F
102.95,FC(c1nn2c(-c(cc3)ccc3Cl)ccnc2n1)(F)F
92.07,CC(C)(C1)OCCC1C(NCc1nc(CCOC)no1)=O
98.49,CCc(cccc1C)c1NC(CN(C)S(C)(=O)=O)=O
96.93,Cc1cc(C)nn1-c(cc1)nnc1N(CC1)CCN1C(Cc(cc1)ccc1OC)=O
102.63,Cc1cc(C)nn1Cc(cc(cc1)N)c1Cl
101.18,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(Nc(ccc(OC)c2)c2OC)=O)nc(C)n1
85.72,c1coc(-c2nc(Nc3ccccc3)ncc2)c1
92.97,Cc1c(C(Nc2ccccc2)=O)nnn1Cc1ccccc1
99.94,Cc1ccc(C(CCCCC2)N2C(Nc(ccc(F)c2)c2F)=O)s1
83.99,Cc1nc(N2CCOCC2)cc(N(CC2)CCN2C(Nc2cccc(Cl)c2)=O)n1
135.81,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(Nc(cc2)cc(Cl)c2OC)=O)n1
71.25,Cc1cc(N(CC2)CCN2C(c2cc3ccccc3cc2)=O)nc(N2CCCC2)n1
91.46,Cc(cc1)nnc1N(CC1)CCN1C(Cc1c[nH]c2c1cccc2)=O
108.58,CN(CC1)CCN1c1ccc(CNS(Cc2ccccc2)(=O)=O)cc1
96.87,Nc(n1nc2)c(-c3cccc(Cl)c3)nnc1c2-c1ccccc1
57.42,Cc1c(C(N(CC2)CCN2c2nc(C)nc(N3CCCCC3)c2)=O)sc(C)n1
105.06,CCNc1nc(C)cc(N(CC2)CCN2C(c(ccc(F)c2)c2Cl)=O)n1
82.79,Cc(cc1)ccc1S(N(CC1)CCN1c1nc(C)nc(N2CCOCC2)c1)(=O)=O
103.67,O=C(NCC1Oc(cccc2)c2OC1)NC1CCCCC1
104.17,Clc(cccc1)c1-c(s1)nn2c1nnc2CN1CCCCCC1
90.68,OC(c1c(C2CC2)n(-c2cccc(C(F)(F)F)c2)nn1)=O
65.25,COc(ccc(NC(N(CC1)CCN1c(cc1)nnc1-n1nccc1)=O)c1)c1Cl
110.3,COc(ccc(-c1cc(C(F)(F)F)c(c(NC(N=C2O)=O)c2s2)c2n1)c1)c1OC
88.01,Cc1cccc(C(CCC2)N2C(Nc2cccc(Cl)c2C)=O)c1
82.99,CN(C1=O)N=C(CN2c(cc3)ccc3F)N1C2=O
103.39,CC(C)n1c2nnc(-c(cc3)ccc3OC)n2c(N(C)C(N2C)=O)c1C2=O
89.74,OC(CCCC(N(CC(C1)CN23)CC1C3=CC=CC2=O)=O)=O
72.0,CCCOc1ccc(C(CC(N2)=O)c3c2n(-c(cc2)nnc2N2CCOCC2)nc3C)cc1
60.03,CCc(c(-c(cc1)ccc1F)c1nc2)nn1c(C=CN1c(cc3)cc4c3OCCO4)c2C1=O
107.26,Cc1c(C)n(Cc2ccncc2)c2c1c1nc(-c3ncccc3)nn1cn2
96.87,Cc1nc(N(CC2)CCN2C(Nc(cccc2)c2Cl)=O)nc(N2CCCCC2)c1
95.67,O=C(c1ccc(CSc2ncccn2)o1)N1CC2(COCC2)CCC1
91.85,COC(CNC(N(CCCCC1)C1c(cc1)ccc1Cl)=O)=O
94.53,CC(N(CC1)c(cc2)c1cc2S(N(CC1)CCN1c(cc1)ccc1F)(=O)=O)=O
93.42,CC(C)c1noc(C(CCC2)N2C(Nc(cc2)ccc2Br)=O)c1
94.92,CC(C)CCN(C=Cc(n1nc2C)c3cnc1c2-c1ccccc1)C3=O
137.26,Cc1c(C)n(Cc2ccncc2)c2c1c1nc(-c3cc(C)ccc3)nn1cn2
92.91,CC(C)c1n[nH]c(-c(s2)nn3c2nnc3)c1
114.26,Cc1cc(N(CC2)CCN2C(C2CCCCC2)=O)nc(NC2CCCCC2)n1
81.45,OCCNc1nc2ccccc2c(N2CCCC2)n1
94.81,Cc1nn2c(N(C)C)cc(C)nc2c1-c1ccccc1
74.6,Cc1cc(N(CC2)CCN2S(c(cc(cc2)F)c2F)(=O)=O)nc(N2CCCC2)n1
94.81,CC(CC1)Cc2c1c(c1nc(-c3ncccc3)nn1cn1)c1s2
92.3,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(c(cccc2OC)c2OC)=O)ncn1
44.27,Cc1cccc(N(C=Cc2c3cnc(N(CC4)Cc5c4cccc5)n2)C3=O)c1
85.73,Cc1n[nH]c(NC(C2)=O)c1C2c(cc1)ccc1C(OC)=O
95.17,CCNC(c1coc(C)n1)=O
94.81,CC(C)(C)OC(NC(CC1)CCN1C1CCOCC1)=O
86.11,CCc1nc(NC2CCCC2)c(cc(C)s2)c2n1
84.44,O=C(Nc(cc1)ccc1F)N(CC1)CCN1c(cc1)nnc1-n1nccc1
56.92,CCN(CC1)CCN1C(N1)=NC(c2c(C)nc(N3CCCCC3)nc2)=CC1=O
64.18,CCSc1nn2c(-c3ccc(C)cc3)ccnc2n1
97.09,COc1ccc(CN(C=Cc(nc2C=CN3CCc4ccccc4)c4cc2C3=O)C4=O)cc1
96.82,Cc(cc1)c(C)cc1NC(N(CCC1)C1c1cccs1)=O
94.53,C(c1nnc2sc(-c(cc3)ccc3-c3ccccc3)nn12)N1CCOCC1
76.06,CC(C)CCn1c2nnc(-c3ccccc3)n2c(N(C)C(N2)=O)c1C2=O
61.95,O=C(c1ccc(C(F)(F)F)cc1)N(CC1)CCN1c1ncnc(-n2nccc2)c1
91.2,Cc1c2nc(C)cc(NC)n2nc1-c(cc1)ccc1Cl
62.07,CN(CC1)CCC1Oc(cc1)ccc1NC(c(cccc1)c1OC)=O
70.25,Cc1cc(N(CC2)CCN2C(Nc2cc3ccccc3cc2)=O)nc(N2CCCCC2)n1
53.15,O=C(Nc1cc2ccccc2cc1)N(CC1)CCN1c(cc1)nnc1Nc1cnccc1
91.13,CC(C)(C)OC(N(CCC1)C1C(Nc(ccc(F)c1)c1F)=O)=O
93.36,COc(cc1)ccc1N(CC1)CCN1C(CCc1c[nH]c2c1cccc2)=O
98.15,O=C(c1noc(-c(cc2)ccc2F)c1)N1CCCC1
93.97,CC(C)C(N(CC1)CCN1c1ncnc(-n2cncc2)c1)=O
111.36,OCc(cc1)cc2c1c(CN1CCNCC1)c[nH]2
36.04,CC(C)c1c(CNC(Nc(cc2)cc(C(N(C)C)=O)c2OC)=O)snn1
95.09,C=CCNc1nc(N2CCOCC2)nc2ccccc12
75.19,O=C(CC1c(cc2)ccc2Cl)Nc2c1scc2
68.38,Cc1cc(N(CC2)CCN2C(C2CCCCC2)=O)nc(N2CCCC2)n1
97.01,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(c(cc2)ccc2S(N(C)C)(=O)=O)=O)n1
59.72,CN(C)c1cccc(-c2cccc(C(NCCc3nncn3C)=O)c2)c1
78.15,OCCN(C=Cc(c1c2)nc(C=CN3C4CCCCC4)c2C3=O)C1=O
94.42,Cc1nc(N2CCN(C)CC2)cc(N(CC2)CCN2C(Nc(cc(cc2)Cl)c2OC)=O)n1
95.42,COc(cc1)ccc1NC(CCC(N(CC1)Cc2c1[nH]c(cc1)c2cc1F)=O)=O
105.29,CC(CCCC1)N1C(c1noc(-c(ccc(Cl)c2)c2Cl)c1)=O
69.33,COc1cc(NC(N(CC2)CCN2c2ncnc(-n3nccc3)c2)=O)cc(OC)c1
76.14,Cc1nc(N(C)C)cc(N(CC2)CCN2C(Nc(cc2OC)cc(OC)c2OC)=O)n1
103.73,CC(C)c1c(C(O)=O)nnn1-c1cc(OC)ccc1
97.65,Cc1cc(N(CC2)CCN2S(c2ccc(C(F)(F)F)cc2)(=O)=O)nc(N2CCOCC2)n1
84.16,CCNc1nc(C)cc(N(CC2)CCN2C(Nc2cccc(Cl)c2C)=O)n1
99.1,Cc1c(C(Nc(cc2)ccc2Nc2nc(N3CCCCC3)cc(C)n2)=O)snn1
36.96,O=C(CC1c(cc(cc2)F)c2F)Nc2c1ncn2-c1cc(F)ccc1
88.12,CN(C)CCN(C=Cc1nc2ncnn2c(-c2ccccc2)c11)C1=O
56.64,Cc(cc1)ccc1C(NCc(cc1)ccc1N1CCN(C)CC1)=O
79.65,Cc(cc1)c(C)cc1N(C=Cc1c2cnc3nc(cccc4)c4n13)C2=O
93.92,Cc1nc(cccc2)c2n1CCCC(O)=O
72.63,CN(c(cc1)cc(Cl)c1C(NC1CCN(C)CC1)=O)S(C)(=O)=O
64.3,Fc(cc1)ccc1-c(s1)nn2c1nnc2CN1CCOCC1
103.22,CCNC(COc(cccc1)c1F)=O
97.76,O=C(c1ccccc1)N(CC1)CCN1c(cc1)nnc1Nc1ccncc1
95.53,Cc1nc(N2CCCC2)cc(NCCNC(C2CCCCC2)=O)n1
129.83,Cc(cc1)ccc1S(N(CC1)CCN1c(cc1)nnc1Nc1ccncc1)(=O)=O
91.41,COc(ccc(-c1ccnc2nc(C(F)(F)F)nn12)c1)c1OC
97.87,Cc1cc(N(CC2)CCN2C(Cc2c[nH]c3c2cccc3)=O)nc(N2CCOCC2)n1
97.71,Cc1noc(C(CCC2)N2C(c(cc(c(F)c2)F)c2Cl)=O)c1
95.09,COc1cccc(-c2noc(C(Nc3cc(O)ccc3)=O)c2)c1
104.67,Cc1cc(OC(C2=C3CCCC2)=O)c3c(O)c1CN1CCCC1
76.67,CN(CC1)CCN1S(Cc(cc1)ccc1C(N1CCCCC1)=O)(=O)=O
55.76,Cc1cc(C)nn1-c(cc1)nnc1N(CC1)CCN1C(Nc1cc(OC)cc(OC)c1)=O
59.18,Cc1cc(N(CC2)CCN2C(Nc2cccc(F)c2C)=O)nc(N2CCCC2)n1
53.29,CCOc(cc1)ccc1NC(N(CC1)CCN1c1ncnc(-n2nccc2)c1)=O
80.64,CCN(CC1)CCN1S(c(cc1)cc(CC2)c1N2C(C)=O)(=O)=O
83.01,O=C(C1CC1)NCCN(CC1)CCN1c1ncccn1
60.75,O=C(CCC1CCCCC1)N(CC1)CCN1c(cc1)nnc1Nc1ccncc1
100.66,Cc(cccc12)c1nccc2Nc(cc1)ccc1C(N)=O
105.96,Cc(nc1nc2C=CN3CCN4CCOCC4)nn1c(-c(cccc1)c1Cl)c2C3=O
102.03,CN(C)CCCn1c(ccc(N)c2)c2nc1
79.48,CC(N(C)N(C1=O)c2ccccc2)=C1NC(c1noc(-c(cccc2)c2OC)c1)=O
73.68,CCOc(cccc1)c1NC(N(CC1)CCN1c1nc(N2CCOCC2)nc(C)c1)=O
90.85,CCc1noc(C(CCC2)N2C(c2noc(-c(cc3)cc(OC)c3OC)c2)=O)c1
89.01,Cc(cc1)ccc1Nc1cc(N(CC2)CCN2C(Nc2cccc(F)c2C)=O)nc(C)n1
106.29,CN(CC1)CCN1c1ccc(CNC(c(cccc2)c2Cl)=O)cc1
67.28,CCCN(C=Cc(n1nc2)c3nnc1c2-c(cc1)ccc1Cl)C3=O
61.75,Cc1c(C)n(C2CCCCCC2)c2c1c1nc(-c3cnccc3)nn1cn2
93.58,O=C(CCC1)N1c1cccc(CNS(c2cccs2)(=O)=O)c1
96.87,Cc1cc(N(CC2)CCN2C(c2cccs2)=O)nc(N2CCOCC2)n1
50.89,OCCCNc1nc2ccccc2c(NC2CCCC2)n1
97.82,Cc1c(C)n(CCCO)c2c1c1nc(-c(cc3)ccc3F)nn1cn2
94.64,CCc1c(C(O)=O)nnn1-c1c(C)ccc(C)c1
50.72,Cc1nc(N(CC2)CCN2c2ncccc2)nc(CC(C2)c(cccc3)c3F)c1C2=O
102.33,Cc(cc1)ncc1-c(s1)nn2c1nnc2CN(CC1)CCN1c1ccccc1
87.79,CCc1noc(C(CCC2)N2C(Nc(cc2)ccc2Br)=O)c1
56.82,OC(Cn(cc1)c2c1ccc(Cl)c2)=O
90.52,CCc1c(C)c(N)c(c(C)c(C)n2CCN3CCOCC3)c2n1
94.7,CC(C)C(C(O)=O)Nc1ncccn1
97.99,CCc1c(C(NCc2ccco2)=O)nnn1-c1ccccc1
88.9,CC(C(N(CC1)CCN1c1c(C)c(C)ccc1)=O)N(C=Nc1c2cccc1)C2=O
56.82,Cc(cc1O)nc(N(C)C(N2C)=O)c1C2=O
59.8,Cc1n[nH]c(N2)c1C(c(cc1)ccc1Br)SCC2=O
92.8,COC(c(cccc1)c1NC(c1noc(C2CC2)c1)=O)=O
97.71,CC(Nc(cc1)ccc1S(N(CC1)Cc2c1[nH]c(cc1)c2cc1F)(=O)=O)=O
63.38,Cc(c(C(OC)=O)c1)nc(C=CN2Cc(cccc3)c3OC)c1C2=O
97.87,O=C(c1noc(-c(cc2)ccc2Cl)c1)NCCN1CCOCC1
69.33,CCNc1cc(N(CC2)CCN2S(c(ccc(F)c2)c2F)(=O)=O)nc(C)n1
57.73,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(C2CCCCC2)=O)ncn1
58.41,Cc(n1nc(-c(cc2)ccc2Cl)nc1nc1)c1-c1nc(N2CCCC2)ncc1
96.48,Cc(cc1)c(C)cc1-c(s1)nn2c1nnc2CN1CCCC1
101.11,Cc1c(Cn2ncc(NC(c3noc(-c(cccc4)c4OC)c3)=O)c2)cccc1
55.64,Nc1cccc(-c2n[nH]c(-c3cccc(Cl)c3)n2)c1
64.5,CCNc1cc(N(CC2)CCN2S(c(cccc2)c2F)(=O)=O)nc(C)n1
98.65,Cc1nc(C(N2CCN(Cc3ccccc3)CC2)=O)co1
104.75,CN(C(C(O)=O)=CC(c(cc1)ccc1F)=N1)S1(=O)=O
97.99,CCSc(nc1nc2)nn1c(C)c2-c1nc(N2CCN(C)CC2)ncc1
112.2,Cc1nc(C(N(CC2)CCN2c(cccc2)c2OC)=O)co1
95.98,CCc(nc1nc2)nn1c(C)c2-c1ccnc(N2CCCC2)n1
76.25,CC(N(CC1)c(cc2)c1cc2S(N(CCC1)c2c1cccc2)(=O)=O)=O
95.7,Cc(cc1)c(C)cc1C(N(CC1)CCN1c1nc(N2CCOCC2)nc(C)c1)=O
72.48,Cc1nc(C(Nc2cccc(Br)c2)=O)co1
87.4,Cc1nc(N2CCOCC2)cc(N(CC2)CCN2S(c(ccc(F)c2)c2F)(=O)=O)n1
51.29,Cc1c(C(N(CC2)CCN2c2nc(C)nc(-n3nccc3)c2)=O)snn1
96.31,CN(c(cc1)cc(C(N2CCCCCC2)=O)c1Cl)S(C)(=O)=O
84.5,Cc1c(C)n(-c(cc2)nnc2Nc(cc2)ccc2NC(Nc2ccccc2)=O)nc1C
90.46,CC(CCc1ccccc1)NC(c1coc(C)n1)=O
61.2,CN(CC(Nc(cccc1)c1Cl)=O)S(C)(=O)=O
93.74,Cc(c1c2ncnc1NCCCN1CCOCC1)c(C)n2-c(cc1)ccc1OC
69.11,Cc(c(C(C1)c2ccc(C(F)(F)F)cc2)c2NC1=O)nn2-c(cc1)nn2c1nnc2
108.97,Oc1cccc(-c2cc(C(N(CC3)CCN3c(cc3)ccc3F)=O)no2)c1
82.1,Clc(cc1)ccc1-c1nc(-c2nccnc2)n[nH]1
94.2,NC(N=C(N1)SCC(OCc2ccccc2)=O)=CC1=O
119.99,Cc(c1c2ncn3nc(-c(cc4)ccc4F)nc13)c(C)n2-c1ncccc1
88.06,Clc(cc1)ccc1-c(s1)nn2c1nnc2CN1CCCCC1
102.56,O=C(C(CCC1)=C1c1c2)Oc1cc(OCc1nnn[nH]1)c2Cl
96.2,Cc1nc(N(C)C)cc(N(CC2)CCN2C(c(o2)ccc2Br)=O)n1
96.54,CCc1c(C(CCC2)N2C(Nc(ccc(OC)c2)c2OC)=O)c(C)no1
94.83,CCC1=C(C)N=C(C=CC=C2)N2C1=O
64.55,CCS(N(CCC1)CC1C(N(CCC1)c2c1cccc2)=O)(=O)=O
86.45,Cc1nc(N2CCN(C)CC2)cc(N(CC2)CCN2C(c2c(C(F)(F)F)cccc2)=O)n1
114.65,Cc(cc1)ccc1-n1nnc(C(O)=O)c1-c1cc(C)ccc1
91.8,O=C(CC1c2ccccc2)Nc2c1ncn2-c(cc1)ccc1F
92.36,Fc1ccc(Cc(s2)nn3c2nnc3-c2ccco2)cc1
92.75,CCN(CC1)CCN1c(nc1)nc(C)c1C(N=C(N1)N2CCC(Cc3ccccc3)CC2)=CC1=O
92.08,O=C(c1noc(C2CC2)c1)N(CCC1)C1c(cccc1)c1Cl
99.16,O=C(c1cc(-n2nnnc2)ccc1)NCCC1=CCCCC1
100.1,COc1ccc(C(CCC2)N2C(c2noc(-c(cc3)ccc3F)c2)=O)cc1
64.13,Cc(c(C(C1)c(cc2)cc(OC)c2OC)c2NC1=O)nn2-c(cc1)nnc1N1CCCCC1
54.63,CN(CC1)CCN1S(Cc(cc1)ccc1C(NCC=C)=O)(=O)=O
58.8,CCC(C)NC(c(ccc(N(C)S(C)(=O)=O)c1)c1Cl)=O
88.18,CC(C)(C)C(N(CC1)CCN1c1ncnc(-n2c(C)ncc2)c1)=O
96.48,Cc(cc1C)cc(C)c1S(N(CC1)CCN1c1nc(N2CCOCC2)nc(C)c1)(=O)=O
86.28,Cc1cc(C(CCC2)N2C(Nc2cc(Cl)c(C)cc2)=O)no1
80.82,CC(CCCC1)N1C(c1noc(-c(cccc2)c2OC)c1)=O
77.43,CC1CN(CCCNS(c(cc(cc2)F)c2OC)(=O)=O)CC(C)C1
116.16,CCc1nc(N(CCC2)CC2C(O)=O)c(cc(C)s2)c2n1
86.98,O=C(Cc1c[nH]c2c1cccc2)N(CC1)CCN1c(cc1)nnc1-n1nccc1
105.29,NC(C1(CCCC1)c(cc1)ccc1F)=O
81.19,Cc(cc1)ccc1S(N(C)c(cc1)c(C)cc1C(N1CCCC1)=O)(=O)=O
98.71,Cc1nc(-n2cncc2)cc(N(CC2)CCN2S(c(cc(cc2)F)c2F)(=O)=O)n1
97.48,CCOc1ccc(C(CC(N2)=O)c3c2n(-c(cc2)nn4c2nnc4C)nc3C)cc1
122.18,CCS(N(CC1)CCC1C(NC(C)c(cc1)ccc1N1CCCC1)=O)(=O)=O
56.48,COCc1nn2c(C=CN(CCc3cccs3)C3=O)c3nnc2c1-c(cc1)ccc1F
68.05,CCSc1nn2c(-c3ccncc3)ccnc2n1
102.67,Cc1cc(N(CC2)CCN2C(Nc2cccc(SC)c2)=O)nc(N2CCCC2)n1
99.6,CC(Cc1cc(C)n[nH]1)NC(c1cc2nc(C)c(C)nc2cc1)=O
95.45,CCC(Nc1cccc(NC(c2cnccc2)=O)c1C)=O
62.96,Cc1cc(N(CC2)CCN2C(Nc(ccc(F)c2)c2F)=O)nc(N2CCOCC2)n1
62.65,Cc1c(C)n(CCN(C)C)c2c1c1nc(-c(cc3)cc(OC)c3OC)nn1cn2
111.54,Cc(nc1nc2C=CN3C)nn1c(-c(cccc1)c1OC)c2C3=O
111.92,Cc1c(C(CCC2)N2C(c2nn(C)cc2)=O)cccc1
108.52,Cc1c(C)n(CCN2CCOCC2)c2c1c1nc(-c(cccc3)c3OC)nn1cn2
52.29,CC(Nc(cc1)cc2c1oc(C(c1ccccc1)=O)c2C)=O
101.72,CCc1nc(NCCCOC)c(c(CCC2)c2s2)c2n1
